A!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!REFDES!FUNC_PRIM_FILE!COMP_PARENT_PPT!COMP_PARENT_PPT_PART!COMP_PARENT_PART_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!FUNC_GROUP!FUNC_ROOM!FUNC_TERM_IDENT!FUNC_CDS_FSP_INSTANCE_ID!FUNC_CDS_FSP_IS_FPGA!FUNC_CDS_FSP_UID!
J!C:/Users/phdgc/Downloads/uob-hep-pc072/hardware/Cadence/top/mtca_interface_board_reocc/top_mib_v3/physical/mib_rev3b_v226.brd!Tue Feb 25 10:41:57 2025!-1898.47!-1906.48!1911.53!1903.52!0.01!millimeters!TOP_MIB_V3!68.897638 mil!10!UP TO DATE!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i241@discrete.r(chips)!R-DNF,R-DNF,R!R81!./discrete/r/chips/chips.prt!R!R-DNF,R!R!!!F201!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i239@discrete.r(chips)!R-DNF,R-DNF,R!R103!./discrete/r/chips/chips.prt!R!R-DNF,R!R!!!F200!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i238@oxflib.\shf-105-01-l-d-sm\(chips)!SHF-105-01-L-D-SM!J13!./archive_libs/oxflib/shf#2d105#2d01#2dl#2dd#2dsm/chips/chips.prt!!!!!!F36!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_i52@oxflib.\sf-0603fp015f-2\(chips)!SF-0603FP015F-2!F2!./archive_libs/oxflib/sf#2d0603fp015f#2d2/chips/chips.prt!!!!!!F41!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i148@cnpassive.rsmd0603(chips)!RSMD0603_1/10W-1,1%!R69!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_1/10W-1,1%!RSMD0603_1/10W!1!!F51!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i148@cnpassive.rsmd0603(chips)!RSMD0603_1/10W-1,1%!R84!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_1/10W-1,1%!RSMD0603_1/10W!1!!F50!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_i51@oxflib.\sf-0603s300-2\(chips)!SF-0603S300-2!F1!./archive_libs/oxflib/sf#2d0603s300#2d2/chips/chips.prt!!!!!!F40!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i203@oxflib.kkcon3(chips)!KKCON3_STR-MOLEX!SK1!./archive_libs/oxflib/kkcon3/chips/chips.prt!KKCON3!KKCON3_STR-MOLEX!KKCON3!1!!F239!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i236@oxflib.header2x1(chips)!HEADER2X1_STR-HARWIN!PL1!./archive_libs/oxflib/header2x1/chips/chips.prt!HEADER2X1!HEADER2X1_STR-HARWIN!HEADER2X1_STR!1!!F252!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page1_i803@cninterface.\74avc1t45\(chips)!SN74AVC1T45DCK!IC7!./archive_libs/cninterface/74avc1t45/chips/chips.prt!74AVC1T45!SN74AVC1T45DCK!74AVC1T45_SC70!!!F33!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i235@ocad_parts_lib.atmga128(chips)!ATMGA128_TQFP-ATMEGA128A-AU,ATB!U4!./ocad_parts_lib/atmga128/chips/chips.prt!ATMGA128!ATMGA128-ATMEGA128A-AU,ATMGA128!ATMGA128_TQFP!!!F440!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page2_i406@cnpassive.rsmd0805(chips)!RSMD0805_125MW-0.27,1%!R87!./archive_libs/cnpassive/rsmd0805/chips/chips.prt!RSMD0805!RSMD0805_125MW-0.27,1%!RSMD0805_125MW!1!!F42!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i198@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C17!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F28!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i199@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C44!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F27!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i193@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C67!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F24!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i192@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C70!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F23!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i190@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C73!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F22!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i189@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C74!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F21!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i201@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C61!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F26!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i197@bris_cds_discrete.tantpoly(chips)!TANTPOLY_SMD-220UF,6.3V!C63!./archive_libs/cds_discrete/tantpoly/chips/chips.prt!TANTPOLY!TANTPOLY_SMD-220UF,6.3V!TANTPOLY_SMD!1!!F25!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i200@cnpassive.res_sr(chips)!RES_SR_LVK12-0.05,1%!R62!./archive_libs/cnpassive/res_sr/chips/chips.prt!RES_SR!RES_SR_LVK12-0.05,1%!RES_SR!1!!F106!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i188@cnpassive.res_sr(chips)!RES_SR_LVK12-0.05,1%!R90!./archive_libs/cnpassive/res_sr/chips/chips.prt!RES_SR!RES_SR_LVK12-0.05,1%!RES_SR!1!!F105!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i196@cnpassive.elcaptan(chips)!ELCAPTAN_SMD-220UF,25V!C25!./archive_libs/cnpassive/elcaptan/chips/chips.prt!ELCAPTAN!ELCAPTAN_SMD-220UF,25V!ELCAPTAN_SMD!1!!F260!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i194@cnpassive.elcaptan(chips)!ELCAPTAN_SMD-220UF,25V!C51!./archive_libs/cnpassive/elcaptan/chips/chips.prt!ELCAPTAN!ELCAPTAN_SMD-220UF,25V!ELCAPTAN_SMD!1!!F259!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i185@cnpassive.elcaptan(chips)!ELCAPTAN_SMD-220UF,25V!C52!./archive_libs/cnpassive/elcaptan/chips/chips.prt!ELCAPTAN!ELCAPTAN_SMD-220UF,25V!ELCAPTAN_SMD!1!!F258!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i184@cnpassive.elcaptan(chips)!ELCAPTAN_SMD-220UF,25V!C58!./archive_libs/cnpassive/elcaptan/chips/chips.prt!ELCAPTAN!ELCAPTAN_SMD-220UF,25V!ELCAPTAN_SMD!1!!F257!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i183@cnpassive.rsmd0402(chips)!RSMD0402_1/16W-6.2K,1%!R88!./archive_libs/cnpassive/rsmd0402/chips/chips.prt!RSMD0402!RSMD0402_1/16W-6.2K,1%!RSMD0402_1/16W!1!!F58!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i418@cnpassive.capcersmdcl2(chips)!CAPCERSMDCL2_0603-1UF,16V!C23!./archive_libs/cnpassive/capcersmdcl2/chips/chips.prt!CAPCERSMDCL2!CAPCERSMDCL2_0603-1UF,16V!CAPCERSMDCL2_0603!1!!F344!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i417@cnpassive.capcersmdcl2(chips)!CAPCERSMDCL2_0603-1UF,16V!C41!./archive_libs/cnpassive/capcersmdcl2/chips/chips.prt!CAPCERSMDCL2!CAPCERSMDCL2_0603-1UF,16V!CAPCERSMDCL2_0603!1!!F343!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i416@cndiscrete.ferrite(chips)!FERRITE_SMD-MPZ1608S101A,TDK!L12!./archive_libs/cndiscrete/ferrite/chips/chips.prt!FERRITE!FERRITE_SMD-MPZ1608S101A,TDK!FERRITE_SMD!1!!F255!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i137@cnlinear.pth08t210w(chips)!PTH08T210WAD!PWR1!./archive_libs/cnlinear/pth08t210w/chips/chips.prt!PTH08T210W!PTH08T210WAD!PTH08T210W_ECP!!!F212!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i137@cnlinear.pth08t210w(chips)!PTH08T210WAD!POWER1!./archive_libs/cnlinear/pth08t210w/chips/chips.prt!PTH08T210W!PTH08T210WAD!PTH08T210W_ECP!!!F213!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i242@cnpassive.rsmd0603(chips)!RSMD0603_-00,!R2!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_-00,!RSMD0603_!1!!F57!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i233@cnpassive.rsmd0603(chips)!RSMD0603_-00,!R5!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_-00,!RSMD0603_!1!!F56!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_i232@cnpassive.rsmd0603(chips)!RSMD0603_-00,!R89!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_-00,!RSMD0603_!1!!F52!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i166@cnpassive.rsmd0603(chips)!RSMD0603_-00,!R64!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_-00,!RSMD0603_!1!!F55!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i167@cnpassive.rsmd0603(chips)!RSMD0603_-00,!R66!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_-00,!RSMD0603_!1!!F54!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i165@cnpassive.rsmd0603(chips)!RSMD0603_-00,!R82!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_-00,!RSMD0603_!1!!F53!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i145@cnpassive.rsmd0603(chips)!RSMD0603_1/10W-1.6K,1%!R70!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_1/10W-1.6K,1%!RSMD0603_1/10W!1!!F49!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i144@cnpassive.rsmd0603(chips)!RSMD0603_1/10W-XX,1%!R79!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_1/10W-XX,1%!RSMD0603_1/10W!1!!F44!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i144@cnpassive.rsmd0603(chips)!RSMD0603_1/10W-XX,1%!R65!./archive_libs/cnpassive/rsmd0603/chips/chips.prt!RSMD0603!RSMD0603_1/10W-XX,1%!RSMD0603_1/10W!1!!F45!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i139@cndiscrete.optocoupler_ac_ec(chips)!TOSHIBA!IC5!./archive_libs/cndiscrete/optocoupler_ac_ec/chips/chips.prt!OPTOCOUPLER_AC_EC!TOSHIBA!OPTOCOUPLER_AC_EC_1264!!!F10!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page2_i398@cndiscrete.\trans mosfet\(chips)!TRANS MOSFET_GSD-PJE8408,SOT523!T2!./archive_libs/cndiscrete/trans#20mosfet/chips/chips.prt!TRANS MOSFET!TRANS MOSFET_GSD-PJE8408,SOT523!TRANS MOSFET_GSD!!!F4!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_i138@cndiscrete.\trans mosfet\(chips)!TRANS MOSFET_GSD-PJE8408,SOT523!T1!./archive_libs/cndiscrete/trans#20mosfet/chips/chips.prt!TRANS MOSFET!TRANS MOSFET_GSD-PJE8408,SOT523!TRANS MOSFET_GSD!!!F5!!POWER!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i255@cndiscrete.ferrite(chips)!FERRITE_SMD-BLM21PG221SN1,MURAA!L9!./archive_libs/cndiscrete/ferrite/chips/chips.prt!FERRITE!FERRITE_SMD-BLM21PG221SN1,MURATA!FERRITE_SMD!1!!F256!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i414@cnconnector.con4p(chips)!CON4P-53398-0471!J16!./archive_libs/cnconnector/con4p/chips/chips.prt!CON4P!CON4P-53398-0471!CON4P!!!F262!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i411@cnpassive.tp(chips)!TP_HOLE-1.0MM!TP1!./archive_libs/cnpassive/tp/chips/chips.prt!TP!TP_HOLE-1.0MM!TP_HOLE!1!!F8!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i412@cnpassive.tp(chips)!TP_HOLE-1.0MM!TP2!./archive_libs/cnpassive/tp/chips/chips.prt!TP!TP_HOLE-1.0MM!TP_HOLE!1!!F7!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page2_i413@cnpassive.tp(chips)!TP_HOLE-1.0MM!TP3!./archive_libs/cnpassive/tp/chips/chips.prt!TP!TP_HOLE-1.0MM!TP_HOLE!1!!F6!!!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(7)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F456!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(6)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F455!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(5)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F454!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(4)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F453!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(3)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F452!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(2)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F451!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(1)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F450!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i178(0)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC3!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F449!!CLK_FO_0_5!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i244(7)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC4!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F448!!CLK_FO_6_11!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i244(6)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC4!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F447!!CLK_FO_6_11!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i244(5)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC4!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F446!!CLK_FO_6_11!!!!!
S!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page3_i244(4)@cninterface.adclk948(chips)!ADCLK948BCPZ-VCC=VDD_CLK_BUFFEA!IC4!./archive_libs/cninterface/adclk948/chips/chips.prt!ADCLK948!ADCLK948BCPZ!ADCLK948_LFCSP!8!8!F445!!CLK_FO_6_11!!!!!
